,cab,chp,cm,cw,fcov,fmc,lai,landcover,Band0,Band1,Band2,Band3,Band4,Band5,Band6
1450,72.63,1.88999999,0.0182,0.0165,0.8,90.65934065934064,1.6419611,forest,0.0461815067280806,0.2842331656917476,0.028182865446496307,0.05368687767508175,0.2952612933235706,0.2052862580584332,0.10098713244293685
1451,72.63,1.88999999,0.0182,0.0165,1.0,90.65934065934064,1.6419611,forest,0.03340667676730078,0.30018293478805697,0.023571828258435033,0.04761353379624837,0.2950934202174046,0.1832985676787003,0.07076464836660426
1452,72.63,1.88999999,0.0182,0.0165,0.4,90.65934065934064,1.42669978,forest,0.08689306694066826,0.26797065750517995,0.04455603118827654,0.07738455589328112,0.3217357830915036,0.28576483273174547,0.19511937917735006
1453,72.63,1.88999999,0.0182,0.0165,0.6,90.65934065934064,1.42669978,forest,0.06736029506882835,0.2733605462349364,0.03661737321096194,0.06587438745654356,0.30882002140802245,0.24837059709429202,0.15043555034858164
1454,72.63,1.88999999,0.0182,0.0165,0.8,90.65934065934064,1.42669978,forest,0.05033238777225322,0.2818379888214584,0.029885101347418303,0.05631733013845028,0.3002224787359841,0.2167041011707891,0.11119278960952998
1455,72.63,1.88999999,0.0182,0.0165,1.0,90.65934065934064,1.42669978,forest,0.03791328533882367,0.29599636923952355,0.025373034479750388,0.0503550536752451,0.29956981285204126,0.1955771909338723,0.08196009311095427
1456,72.63,1.88999999,0.0182,0.0165,0.4,90.65934065934064,1.23237228,forest,0.08961945864996047,0.26738521983643043,0.04569670489934245,0.07915236153617834,0.32512332793902454,0.29289707800713444,0.20169238859454772
1457,72.63,1.88999999,0.0182,0.0165,0.6,90.65934065934064,1.23237228,forest,0.07121327049346156,0.2720982853938872,0.03821535909295475,0.06833703720420463,0.3133464034482908,0.25840634173097426,0.1597580782938262
1458,72.63,1.88999999,0.0182,0.0165,0.8,90.65934065934064,1.23237228,forest,0.055087487820718074,0.27953401788896315,0.031832254490087475,0.059296162968154834,0.30536020099341055,0.2290141228310558,0.12275416632124496
1459,72.63,1.88999999,0.0182,0.0165,1.0,90.65934065934064,1.23237228,forest,0.043156963470001905,0.2919799105290315,0.027470870824159534,0.053519909740675324,0.30434876668143557,0.20900344888738534,0.09482200658503875
1460,72.63,1.88999999,0.0182,0.0165,0.4,90.65934065934064,1.05526548,forest,0.09266945688533311,0.26682731213597116,0.04696986587498565,0.08110458659413038,0.3285488470233452,0.3004268434764855,0.20897084890895914
1461,72.63,1.88999999,0.0182,0.0165,0.6,90.65934065934064,1.05526548,forest,0.07554644032928787,0.2708942403350945,0.040008504529896696,0.07107309108533633,0.31795581970982567,0.26905108229867075,0.1701301225088295
1462,72.63,1.88999999,0.0182,0.0165,0.8,90.65934065934064,1.05526548,forest,0.06047321200872504,0.27733543098829927,0.034035620093957566,0.06263341472918056,0.31065093042265124,0.2421560213497429,0.13570178990683968
1463,72.63,1.88999999,0.0182,0.0165,1.0,90.65934065934064,1.05526548,forest,0.049171464328706734,0.2881452860892325,0.029881005818809404,0.05712262048314748,0.30939645564213025,0.22350585585570187,0.10939172537506633
1464,72.63,1.88999999,0.0182,0.0165,0.4,90.65934065934064,1.6419611,forest,0.061866883824860636,0.2146603226687121,0.03270725022072548,0.05765012435374637,0.2463484425853291,0.20962165514182016,0.1375424760173133
1465,72.63,1.88999999,0.0182,0.0165,0.6,90.65934065934064,1.6419611,forest,0.04824947747134332,0.2310734800652163,0.02768485007783009,0.0509636930944628,0.24670756744200925,0.18699007664836112,0.10570540232520255
1466,72.63,1.88999999,0.0182,0.0165,0.8,90.65934065934064,1.6419611,forest,0.03656658623816331,0.25004530950586423,0.023594176568506476,0.045789934810243606,0.25067555583190376,0.16895227728261825,0.07809618558986374
1467,72.63,1.88999999,0.0182,0.0165,1.0,90.65934065934064,1.6419611,forest,0.028443126924267505,0.27372539454164835,0.02121695425543602,0.04339950216759378,0.26128283246890954,0.15936565309745698,0.05826595615893416
1468,72.63,1.88999999,0.0182,0.0165,0.4,90.65934065934064,1.42669978,forest,0.06349321358821845,0.2120686940719996,0.033344568555831636,0.058591097815468854,0.2468711408015903,0.21351503780068343,0.1415421962154693
1469,72.63,1.88999999,0.0182,0.0165,0.6,90.65934065934064,1.42669978,forest,0.0505255636746502,0.2269012570616531,0.028563358362745594,0.052243721338619216,0.24708216590306734,0.1923571201411511,0.11133141321156947
1470,72.63,1.88999999,0.0182,0.0165,0.8,90.65934065934064,1.42669978,forest,0.039337455678291215,0.24402206155884404,0.024638498118425077,0.04728450170133571,0.25051229547653797,0.17534403884089333,0.08499355481332221
1471,72.63,1.88999999,0.0182,0.0165,1.0,90.65934065934064,1.42669978,forest,0.03142289267935878,0.2653528191542715,0.02229052769570131,0.044880399015312177,0.25986510370662386,0.1659560693896123,0.06578257751586969
1472,72.63,1.88999999,0.0182,0.0165,0.4,90.65934065934064,1.23237228,forest,0.06532649955417925,0.2094755346279458,0.03405908378124775,0.05963073997191672,0.24740283091681342,0.21765251384499762,0.14600921353712226
1473,72.63,1.88999999,0.0182,0.0165,0.6,90.65934065934064,1.23237228,forest,0.0531077656577688,0.2227381334492154,0.029554453099742677,0.0536695631555991,0.2474857551836822,0.19809726753213142,0.11765159761592191
1474,72.63,1.88999999,0.0182,0.0165,0.8,90.65934065934064,1.23237228,forest,0.042508698481260966,0.2380291164360766,0.02583003089010796,0.04896961362538089,0.2504139006992017,0.18224336033233862,0.09280558850434743
1475,72.63,1.88999999,0.0182,0.0165,1.0,90.65934065934064,1.23237228,forest,0.03489022312712464,0.2570528345219479,0.02354143885852869,0.0465905586770343,0.2585768725289451,0.17319948551633377,0.07442138029367046
1476,72.63,1.88999999,0.0182,0.0165,0.4,90.65934065934064,1.05526548,forest,0.06737456790425742,0.20689578477292964,0.03485285320574651,0.060772336268538785,0.24794880227655897,0.22202092514887928,0.1509531446186395
1477,72.63,1.88999999,0.0182,0.0165,0.6,90.65934065934064,1.05526548,forest,0.056007740655962215,0.21860579357070353,0.03066272336421797,0.05524533260015129,0.24792647605338997,0.20419028305312065,0.12468090056012769
1478,72.63,1.88999999,0.0182,0.0165,0.8,90.65934065934064,1.05526548,forest,0.04609758842153668,0.2320939803305147,0.027174690376306126,0.05085062557194703,0.25038966069590435,0.18962424870268663,0.10155303923896708
1479,72.63,1.88999999,0.0182,0.0165,1.0,90.65934065934064,1.05526548,forest,0.03886719919517645,0.2488551151663443,0.024977736132224804,0.04853748422424091,0.25742683941793304,0.1810650838490487,0.08421151468191694
1480,45.0,2.43000007,0.011,0.01,0.4,90.90909090909092,1.6419611,forest,0.09555641006616211,0.2934013081747202,0.04865080354341463,0.08994361102659777,0.35202986788708407,0.3190321314506579,0.21717912371309187
1481,45.0,2.43000007,0.011,0.01,0.6,90.90909090909092,1.6419611,forest,0.07771831983831251,0.30825553054511173,0.04148974266392577,0.08265537548198308,0.3497153792914198,0.29224123898927984,0.17779722152673336
1482,45.0,2.43000007,0.011,0.01,0.8,90.90909090909092,1.6419611,forest,0.059880193590246385,0.32310985313924934,0.034328576984262525,0.07536730680559363,0.3474010936172922,0.2654501231764498,0.13841549302996414
1483,45.0,2.43000007,0.011,0.01,1.0,90.90909090909092,1.6419611,forest,0.04204218077883737,0.33796413367441713,0.027167257016924462,0.06807931722348852,0.3450864864970764,0.23865903571026226,0.09903386683833332
1484,45.0,2.43000007,0.011,0.01,0.4,90.90909090909092,1.42669978,forest,0.09727525884420679,0.2900812789187969,0.04932703894210723,0.09069881307482681,0.35209112679571325,0.32297700633504844,0.22153138966116423
1485,45.0,2.43000007,0.011,0.01,0.6,90.90909090909092,1.42669978,forest,0.08029699445132964,0.30327540085013993,0.04250378935667718,0.08378865626895239,0.3498071246034001,0.2981583628349243,0.18432598113515303
1486,45.0,2.43000007,0.011,0.01,0.8,90.90909090909092,1.42669978,forest,0.06331823483523302,0.31646994906023623,0.03568063193364329,0.07687839924319963,0.3475232303908528,0.2733397317506858,0.1471204918802091
1487,45.0,2.43000007,0.011,0.01,1.0,90.90909090909092,1.42669978,forest,0.0463397064149546,0.32966415976761493,0.028857055952418602,0.06996830563145644,0.34523929982604507,0.24852123730154776,0.1099148003357832
1488,45.0,2.43000007,0.011,0.01,0.4,90.90909090909092,1.23237228,forest,0.099258306767968,0.28690678680111154,0.05010967723496577,0.09155904158065101,0.3522481726038998,0.3271764446646554,0.22643465990925976
1489,45.0,2.43000007,0.011,0.01,0.6,90.90909090909092,1.23237228,forest,0.08327133626822392,0.29851369452493226,0.043677636590516655,0.08507849405378677,0.35004300202909167,0.30445749108347325,0.191680665715406
1490,45.0,2.43000007,0.011,0.01,0.8,90.90909090909092,1.23237228,forest,0.06728395921986331,0.31012077633255136,0.0372452486736868,0.07859826102142808,0.3478374783030695,0.2817387221101936,0.15692680987474336
1491,45.0,2.43000007,0.011,0.01,1.0,90.90909090909092,1.23237228,forest,0.05129688836248227,0.32172785447192515,0.03081327931504775,0.07211837605102878,0.3456322757817401,0.2590198415573774,0.12217305067893482
1492,45.0,2.43000007,0.011,0.01,0.4,90.90909090909092,1.05526548,forest,0.10151423804876496,0.28387502710918416,0.051002987676618476,0.0925250191186797,0.35249395563131114,0.33159970968182223,0.2318858290091557
1493,45.0,2.43000007,0.011,0.01,0.6,90.90909090909092,1.05526548,forest,0.08665519107897203,0.2939663943236328,0.04501709946114874,0.08652754226461505,0.35041131001585846,0.3110924582591705,0.1998574388546196
1494,45.0,2.43000007,0.011,0.01,0.8,90.90909090909092,1.05526548,forest,0.07179618787470193,0.30405752231667066,0.039031690959375934,0.08053022854342289,0.34832863609100345,0.2905853683335329,0.16782884530915168
1495,45.0,2.43000007,0.011,0.01,1.0,90.90909090909092,1.05526548,forest,0.05693679160508784,0.31414896188439845,0.03304631171518176,0.07453348502308378,0.3462461145895722,0.27007802275754433,0.13580055208453967
1496,45.0,2.43000007,0.011,0.01,0.4,90.90909090909092,1.6419611,forest,0.0705924478695883,0.23531773413694346,0.03670202256186656,0.06986488239573303,0.2737941777188856,0.24215956907588224,0.15980581636202512
1497,45.0,2.43000007,0.011,0.01,0.6,90.90909090909092,1.6419611,forest,0.05930076918064872,0.25936551854844825,0.032697974828384296,0.06769331063311168,0.28407744868260687,0.23096100329574512,0.13464933959314188
1498,45.0,2.43000007,0.011,0.01,0.8,90.90909090909092,1.6419611,forest,0.04800949154813492,0.28341364034399047,0.028693018871186332,0.06552131921588028,0.2943605279275625,0.21976269866489953,0.10949267531368624
1499,45.0,2.43000007,0.011,0.01,1.0,90.90909090909092,1.6419611,forest,0.036717995254939795,0.3074613969467563,0.024688458574675744,0.06334956198991906,0.30464343365827423,0.20856443230615063,0.08433601575709869
1500,45.0,2.43000007,0.011,0.01,0.4,90.90909090909092,1.42669978,forest,0.07167887575600586,0.2303719322049429,0.03708011283659112,0.0700867145526454,0.2715254885778174,0.24366639940688473,0.16256015209220778
1501,45.0,2.43000007,0.011,0.01,0.6,90.90909090909092,1.42669978,forest,0.06093073614351753,0.25194695916497517,0.03326438308991697,0.06802598038020159,0.2806742661282031,0.23322170895458846,0.13878057966704674
1502,45.0,2.43000007,0.011,0.01,0.8,90.90909090909092,1.42669978,forest,0.05018241595050045,0.2735218520300615,0.029449155289410237,0.0659650830748853,0.2898230329098222,0.22277692237742225,0.1150010287715116
1503,45.0,2.43000007,0.011,0.01,1.0,90.90909090909092,1.42669978,forest,0.03943448389027377,0.29509689341192,0.025633455315847816,0.06390397626067246,0.29897197805512055,0.21233186367200674,0.09122156282015233
1504,45.0,2.43000007,0.011,0.01,0.4,90.90909090909092,1.23237228,forest,0.07293226648525891,0.22556041500537521,0.03751790822965364,0.07034022750988721,0.2693411826837776,0.24529981430694778,0.165666069563398
1505,45.0,2.43000007,0.011,0.01,0.6,90.90909090909092,1.23237228,forest,0.06281100876841589,0.2447298330802467,0.033920863053266026,0.06840558001381902,0.2773979202693479,0.2356718070454577,0.14343935378642167
1506,45.0,2.43000007,0.011,0.01,0.8,90.90909090909092,1.23237228,forest,0.052689417752849244,0.26389926028596217,0.030324191330618137,0.0664712699612859,0.2854548201596866,0.2260435618306129,0.12121281194300758
1507,45.0,2.43000007,0.011,0.01,1.0,90.90909090909092,1.23237228,forest,0.04256812787089374,0.28306843249023794,0.026727163439063856,0.06453712534302582,0.29351129755997024,0.21641555675925958,0.09898619876373277
1508,45.0,2.43000007,0.011,0.01,0.4,90.90909090909092,1.05526548,forest,0.07435859043624807,0.22088423576702323,0.03801702408333948,0.07062517314399334,0.2672451533958175,0.24704980321906866,0.1691229083042491
1509,45.0,2.43000007,0.011,0.01,0.6,90.90909090909092,1.05526548,forest,0.0649503069002568,0.2377154625999983,0.03466970448361249,0.06883322132519336,0.27425380332986,0.23829664580342075,0.1486246099194757
1510,45.0,2.43000007,0.011,0.01,0.8,90.90909090909092,1.05526548,forest,0.05554211650913669,0.2545467027162683,0.03132288683005294,0.06704199640980461,0.28126206435292744,0.22954333101810848,0.1281264365013144
1511,45.0,2.43000007,0.011,0.01,1.0,90.90909090909092,1.05526548,forest,0.0461337954682227,0.27137793748807926,0.027975820705505076,0.06524985884652765,0.2882707738190261,0.22079049205112974,0.10762834496888392
1512,79.52,1.88999999,0.0234,0.0215,0.4,91.88034188034187,1.6419611,forest,0.08411064199143722,0.2592451315479041,0.043439156801655346,0.07449979515080546,0.30663094735652946,0.2682276416108626,0.1852227719570781
1513,79.52,1.88999999,0.0234,0.0215,0.6,91.88034188034187,1.6419611,forest,0.06341995828419886,0.26087872671421897,0.035052768412017786,0.06173957605568098,0.28707912863113694,0.223043855661722,0.13620891585696596
1514,79.52,1.88999999,0.0234,0.0215,0.8,91.88034188034187,1.6419611,forest,0.04545548396227276,0.26617609297588607,0.0279777091651702,0.05111688513180728,0.27271576174182416,0.1845174904080938,0.09322255060974774
1515,79.52,1.88999999,0.0234,0.0215,1.0,91.88034188034187,1.6419611,forest,0.03250744330613028,0.278214740643047,0.02331646664183638,0.044425213584750003,0.26789885075773046,0.15824176758813738,0.06132719774529413
1516,79.52,1.88999999,0.0234,0.0215,0.4,91.88034188034187,1.42669978,forest,0.08653759341206461,0.2595516327551942,0.04445733352818801,0.07613853673589498,0.31084455839971925,0.2752688009117997,0.1911365196022769
1517,79.52,1.88999999,0.0234,0.0215,0.6,91.88034188034187,1.42669978,forest,0.06682999891051886,0.26091844423586397,0.036469556679797115,0.06401324073632556,0.29279510964034833,0.23292822543338285,0.14455512747767196
1518,79.52,1.88999999,0.0234,0.0215,0.8,91.88034188034187,1.42669978,forest,0.049630250778664,0.2655500267029748,0.029688290545270075,0.05385011688168508,0.27935932490055226,0.19660241944988283,0.10350298397404387
1519,79.52,1.88999999,0.0234,0.0215,1.0,91.88034188034187,1.42669978,forest,0.03704433156680572,0.27618858095303583,0.025127832175095937,0.04729608776093654,0.2744134656336135,0.1713430822199618,0.07262474012027641
1520,79.52,1.88999999,0.0234,0.0215,0.4,91.88034188034187,1.23237228,forest,0.08927882397797594,0.25986505273067445,0.0456027582527325,0.07796769610841447,0.3151603180441053,0.2828553290035506,0.1977825107881189
1521,79.52,1.88999999,0.0234,0.0215,0.6,91.88034188034187,1.23237228,forest,0.07070550328103922,0.2609858328446121,0.038074705465486906,0.06656826182792894,0.29868838856483876,0.24363600457700355,0.15398798696237134
1522,79.52,1.88999999,0.0234,0.0215,0.8,91.88034188034187,1.23237228,forest,0.05441518907154408,0.26498982506547225,0.03164540922042765,0.056951914267566135,0.28627965992004295,0.2097929383952371,0.1152133549950396
1523,79.52,1.88999999,0.0234,0.0215,1.0,91.88034188034187,1.23237228,forest,0.0423253610106114,0.2742978675667271,0.02723875693175109,0.050615537848502166,0.28134610926105164,0.1858420046218357,0.08567549067052134
1524,79.52,1.88999999,0.0234,0.0215,0.4,91.88034188034187,1.05526548,forest,0.09234736732330925,0.2601920601546988,0.04688185737470297,0.07999230245495738,0.3195610464390943,0.2909594274927276,0.20518108182102293
1525,79.52,1.88999999,0.0234,0.0215,0.6,91.88034188034187,1.05526548,forest,0.07506574056017852,0.2610908927388577,0.03987652742445648,0.06941334135164048,0.30473338024684843,0.25512716064900254,0.16453887498509007
1526,79.52,1.88999999,0.0234,0.0215,0.8,91.88034188034187,1.05526548,forest,0.05983708597466282,0.26450596878796306,0.033860333388682086,0.0604341631906048,0.29343909532961876,0.22403964639294488,0.12839791486514238
1527,79.52,1.88999999,0.0234,0.0215,1.0,91.88034188034187,1.05526548,forest,0.04838535016190392,0.2725511807152031,0.029663091112784715,0.05439841060002672,0.28864839543329146,0.20168275925598592,0.10053865952490904
1528,79.52,1.88999999,0.0234,0.0215,0.4,91.88034188034187,1.6419611,forest,0.061508873709684095,0.2062879174393749,0.03260464074516847,0.05638019433188843,0.2361101168550872,0.19998652842676737,0.13383277333394578
1529,79.52,1.88999999,0.0234,0.0215,0.6,91.88034188034187,1.6419611,forest,0.04771450420864354,0.21864775179628676,0.027532349025016948,0.04906481284976175,0.23156326853178805,0.17273743581060294,0.10020178015286317
1530,79.52,1.88999999,0.0234,0.0215,0.8,91.88034188034187,1.6419611,forest,0.035856480183124505,0.23369233265323422,0.023391112806712234,0.04326749172617627,0.2308273327545616,0.15027126489792908,0.07085710478156135
1531,79.52,1.88999999,0.0234,0.0215,1.0,91.88034188034187,1.6419611,forest,0.027561662364103002,0.2536776375905133,0.020963589047084598,0.04026382106881489,0.2371037841449501,0.13660541919047453,0.04939836844757863
1532,79.52,1.88999999,0.0234,0.0215,0.4,91.88034188034187,1.42669978,forest,0.06314851045841373,0.20458020150063505,0.0332468708957431,0.05737583226413112,0.2375034139555193,0.20430821729129942,0.13790773920695756
1533,79.52,1.88999999,0.0234,0.0215,0.6,91.88034188034187,1.42669978,forest,0.05001040940568534,0.21578990596902772,0.028417023805382184,0.05042706731379139,0.2332287040967824,0.1787437945363208,0.10594246708131307
1534,79.52,1.88999999,0.0234,0.0215,0.8,91.88034188034187,1.42669978,forest,0.0386537323321434,0.22940297079809488,0.024444030996904828,0.044872499785544535,0.23236181309316847,0.1575103938162966,0.07791037232332897
1535,79.52,1.88999999,0.0234,0.0215,1.0,91.88034188034187,1.42669978,forest,0.03057450586211433,0.24743888039605794,0.02204826818442922,0.041882631855348164,0.2377647346336193,0.14424525232445645,0.05711495961425085
1536,79.52,1.88999999,0.0234,0.0215,0.4,91.88034188034187,1.23237228,forest,0.06499795007056941,0.20284213906978543,0.03396664969766613,0.058480680523920914,0.23892513723375722,0.20895916987885868,0.14248447765532687
1537,79.52,1.88999999,0.0234,0.0215,0.6,91.88034188034187,1.23237228,forest,0.05261672443385574,0.21289759462010996,0.02941578390777676,0.05195033953993112,0.23495156031543013,0.18524662715650858,0.11242780227040652
1538,79.52,1.88999999,0.0234,0.0215,0.8,91.88034188034187,1.23237228,forest,0.04185733786379365,0.225085274344964,0.025645584872888275,0.046687104219508946,0.23399611809544463,0.1654151574893651,0.08594302948530044
1539,79.52,1.88999999,0.0234,0.0215,1.0,91.88034188034187,1.23237228,forest,0.03408183453005579,0.2411965070799177,0.02331183499269814,0.04375453622614075,0.23859377721542138,0.15272530339457444,0.066031084273427
1540,79.52,1.88999999,0.0234,0.0215,0.4,91.88034188034187,1.05526548,forest,0.06706517826168647,0.20108910811962025,0.03476651112616365,0.059697165115855697,0.24037694161172324,0.21392589828044414,0.1475775778337514
1541,79.52,1.88999999,0.0234,0.0215,0.6,91.88034188034187,1.05526548,forest,0.055545516619170725,0.2099922577364428,0.030533243257308006,0.05363863933238441,0.23673275342683137,0.19222730465581017,0.11967977071512648
1542,79.52,1.88999999,0.0234,0.0215,0.8,91.88034188034187,1.05526548,forest,0.0454843649469909,0.22076643952592026,0.027002413772358454,0.04871745720193738,0.2357306253058589,0.1739630994955902,0.09498629791164191
1543,79.52,1.88999999,0.0234,0.0215,1.0,91.88034188034187,1.05526548,forest,0.03810687234944103,0.23498310038784612,0.02476317408888351,0.045888750423778116,0.23958919823280278,0.16201946054253924,0.07618810819754662
1544,52.75,3.3499999,0.0369,0.034,0.4,92.14092140921407,1.6419611,forest,0.10193026957035625,0.25857418874536203,0.05154169349878713,0.09355905634447426,0.31563798581704633,0.2927103419805823,0.21378893027339493
1545,52.75,3.3499999,0.0369,0.034,0.6,92.14092140921407,1.6419611,forest,0.08727917578879303,0.256014865496002,0.04582554015583311,0.08807851075119513,0.29512778154480146,0.2527585476350237,0.172711981540836
1546,52.75,3.3499999,0.0369,0.034,0.8,92.14092140921407,1.6419611,forest,0.07262793496183138,0.25345559604336565,0.04010946528219466,0.08259859678575272,0.27461726853421264,0.21280672381761664,0.13163503220875652
1547,52.75,3.3499999,0.0369,0.034,1.0,92.14092140921407,1.6419611,forest,0.05797687272587865,0.2508963479190083,0.03439345823203476,0.07711805119247357,0.2541070136873789,0.17285471913752415,0.09055827661272774
1548,52.75,3.3499999,0.0369,0.034,0.4,92.14092140921407,1.42669978,forest,0.10388207779619023,0.2591747756545453,0.05229556761209229,0.09432701010933403,0.3194525722650235,0.2987436710185518,0.21924819157472458
1549,52.75,3.3499999,0.0369,0.034,0.6,92.14092140921407,1.42669978,forest,0.09020691406037677,0.2569155091946419,0.04695659598235545,0.08923077538792765,0.3008496345954834,0.2618082863070302,0.18090080135991102
1550,52.75,3.3499999,0.0369,0.034,0.8,92.14092140921407,1.42669978,forest,0.07653164390337457,0.25465675053293085,0.04161746608707917,0.08413470326514078,0.2822464815204063,0.2248731431759484,0.14255379787816144
1551,52.75,3.3499999,0.0369,0.034,1.0,92.14092140921407,1.42669978,forest,0.06285648951684895,0.2523977009384537,0.03627839176361504,0.07903836899855413,0.263643339385895,0.18793775465860482,0.10420644850184793
1552,52.75,3.3499999,0.0369,0.034,0.4,92.14092140921407,1.23237228,forest,0.10597871383937957,0.2597685195315814,0.05310666569336431,0.09514475329796739,0.3233147203506264,0.3050980860810283,0.22511754109498994
1553,52.75,3.3499999,0.0369,0.034,0.6,92.14092140921407,1.23237228,forest,0.0933521010911093,0.2578065476470946,0.04817298409116418,0.09045717246371866,0.30664284085132487,0.2713398022319353,0.18970481890832813
1554,52.75,3.3499999,0.0369,0.034,0.8,92.14092140921407,1.23237228,forest,0.08072498576172725,0.2558446039485067,0.04323962686384137,0.08577025764015053,0.28997081081698883,0.23758201167024126,0.15429214320537912
1555,52.75,3.3499999,0.0369,0.034,1.0,92.14092140921407,1.23237228,forest,0.06809828675043178,0.2538824755306423,0.03830618811995944,0.08108275590018613,0.27329885913453283,0.20382363399300316,0.11887970115995672
1556,52.75,3.3499999,0.0369,0.034,0.4,92.14092140921407,1.05526548,forest,0.10821497240995212,0.26034825604863127,0.05397301966476679,0.09600928273729578,0.3271957302605605,0.3117383985436483,0.23138180743001974
1557,52.75,3.3499999,0.0369,0.034,0.6,92.14092140921407,1.05526548,forest,0.09670635290520754,0.2586759773920704,0.04947265368306163,0.09175405099660962,0.3124639915162598,0.28130053694069684,0.19910159371891642
1558,52.75,3.3499999,0.0369,0.034,0.8,92.14092140921407,1.05526548,forest,0.08519758923040786,0.25700359855810173,0.044972536687877894,0.08749873575158827,0.29773214438706264,0.25086285828932187,0.16682123819694697
1559,52.75,3.3499999,0.0369,0.034,1.0,92.14092140921407,1.05526548,forest,0.07368876998666223,0.2553314006713732,0.040472410488271285,0.08324366714377456,0.2830007215512712,0.22042510847827537,0.13454082505244905
1560,52.75,3.3499999,0.0369,0.034,0.4,92.14092140921407,1.6419611,forest,0.07533564932488526,0.20076842580550028,0.03880394307532213,0.07224761371331895,0.23829847941765173,0.21537477250627252,0.15382157775131344
1561,52.75,3.3499999,0.0369,0.034,0.6,92.14092140921407,1.6419611,forest,0.06641592047214104,0.20754153377293402,0.035850030955884474,0.0712668641759387,0.2308337472016217,0.19078403201230457,0.12567284202606277
1562,52.75,3.3499999,0.0369,0.034,0.8,92.14092140921407,1.6419611,forest,0.05749620954623651,0.21431482351334658,0.03289583356723865,0.07028603411032192,0.223369067103615,0.16619342996885683,0.09752405576952294
1563,52.75,3.3499999,0.0369,0.034,1.0,92.14092140921407,1.6419611,forest,0.048576357509405914,0.22108811504550255,0.029942317108488388,0.06930543795483825,0.21590461592463636,0.14160274931810002,0.0693753975953375
1564,52.75,3.3499999,0.0369,0.034,0.4,92.14092140921407,1.42669978,forest,0.07652294046044092,0.19963024611189722,0.03919379971297105,0.07239511081906871,0.23970067210933496,0.21904675579941335,0.15755388294742148
1565,52.75,3.3499999,0.0369,0.034,0.6,92.14092140921407,1.42669978,forest,0.06819716895696384,0.20583458086117942,0.03643513117442033,0.07148825288351801,0.23293712625890547,0.19629206217514275,0.13127127635047758
1566,52.75,3.3499999,0.0369,0.034,0.8,92.14092140921407,1.42669978,forest,0.059870850846861536,0.21203867047215522,0.03367654722864837,0.07058164130403786,0.22617353215745326,0.17353713302935134,0.10498876251487232
1567,52.75,3.3499999,0.0369,0.034,1.0,92.14092140921407,1.42669978,forest,0.05154511436701655,0.21824297854109231,0.030917550337355697,0.06967484695617936,0.21940997721475047,0.1507823169508828,0.07870609600965249
1568,52.75,3.3499999,0.0369,0.034,0.4,92.14092140921407,1.23237228,forest,0.0777985626999747,0.19847817854126426,0.039613424962176146,0.0725503919110717,0.24111950144390099,0.22291722421473942,0.16156707640822404
1569,52.75,3.3499999,0.0369,0.034,0.6,92.14092140921407,1.23237228,forest,0.07011029620332901,0.20410633468632916,0.03706427727409981,0.07172159563467621,0.23506530287056823,0.20209768515518534,0.13729108324175388
1570,52.75,3.3499999,0.0369,0.034,0.8,92.14092140921407,1.23237228,forest,0.062421942340049795,0.20973447994126207,0.03451548388351237,0.07089254094983376,0.22901127644477484,0.18127800943555994,0.11301505187717806
1571,52.75,3.3499999,0.0369,0.034,1.0,92.14092140921407,1.23237228,forest,0.054733695194543006,0.21536277466392087,0.0319665807740895,0.0700631024271773,0.2229575807489584,0.16045863365957846,0.08873886290130839
1572,52.75,3.3499999,0.0369,0.034,0.4,92.14092140921407,1.05526548,forest,0.0791588713995028,0.19731317664454842,0.04006134858526928,0.0727127838918898,0.24254386684311888,0.22696620910848977,0.1658513157588625
1573,52.75,3.3499999,0.0369,0.034,0.6,92.14092140921407,1.05526548,forest,0.07215091629120236,0.2023589121327131,0.03773647179137339,0.07196496671702556,0.2372018424995936,0.2081711828787929,0.14371743916060556
1574,52.75,3.3499999,0.0369,0.034,0.8,92.14092140921407,1.05526548,forest,0.06514289240528487,0.2074046159825408,0.03541146291329702,0.07121721417024475,0.23186000505741292,0.18937644378182752,0.12158366017221607
1575,52.75,3.3499999,0.0369,0.034,1.0,92.14092140921407,1.05526548,forest,0.058134855178935074,0.21245046114009683,0.03308643982660701,0.07046888167163495,0.22651814842314769,0.17058154846336948,0.09944981925064715
1576,45.0,2.43000007,0.013,0.012,0.4,92.30769230769229,1.6419611,forest,0.09551004154842874,0.2888203799373825,0.04863737706321074,0.08972772951504841,0.3457065743450075,0.3113663728892236,0.21295860872841618
1577,45.0,2.43000007,0.013,0.012,0.6,92.30769230769229,1.6419611,forest,0.07764890310099631,0.3013840570703233,0.04146896150012114,0.08233160874631094,0.3402303627180437,0.2807427622028929,0.17146701991370167
1578,45.0,2.43000007,0.013,0.012,0.8,92.30769230769229,1.6419611,forest,0.05978765167762407,0.31394805107850987,0.03430080502488076,0.0749356427934222,0.33475386384596295,0.25011898006431904,0.12997500574120466
1579,45.0,2.43000007,0.013,0.012,1.0,92.30769230769229,1.6419611,forest,0.0419262910918111,0.3265117363805693,0.02713216029655352,0.06753975862977933,0.32927771978934656,0.21949500497395358,0.08848325747098168
1580,45.0,2.43000007,0.013,0.012,0.4,92.30769230769229,1.42669978,forest,0.09723080759019705,0.2860325755506044,0.04931369346292934,0.09049335501243655,0.3463762783677167,0.3157238934253187,0.2174001582923702
