,cab,chp,cm,cw,fcov,fmc,lai,landcover,band_0_blue,band_1_green,band_2_red,band_3_nir
1121,84.03,1.88999999,0.0189,0.0158,0.6,83.59788359788361,1.23237228,forest,0.032432062196117044,0.05007688829662674,0.05406560492709941,0.21005847477385722
1122,84.03,1.88999999,0.0189,0.0158,0.8,83.59788359788361,1.23237228,forest,0.028013741897913474,0.044003510994735553,0.04280448436590421,0.225278378251735
1123,84.03,1.88999999,0.0189,0.0158,1.0,83.59788359788361,1.23237228,forest,0.025203603893831972,0.0402950234397392,0.034630960021405456,0.24407856538321374
1124,84.03,1.88999999,0.0189,0.0158,0.4,83.59788359788361,1.05526548,forest,0.038648144286866734,0.05876276240349607,0.06916068671548165,0.1942511879606075
1125,84.03,1.88999999,0.0189,0.0158,0.6,83.59788359788361,1.05526548,forest,0.03372516265890337,0.05192976856387196,0.05712171430988955,0.2060084603239578
1126,84.03,1.88999999,0.0189,0.0158,0.8,83.59788359788361,1.05526548,forest,0.029588330129405392,0.046251070022425296,0.046591524088193156,0.21947340144755
1127,84.03,1.88999999,0.0189,0.0158,1.0,83.59788359788361,1.05526548,forest,0.026897953826312947,0.04269626813739735,0.0388378239821967,0.23608068054789536
1128,45.0,2.43000007,0.013,0.011,0.4,84.61538461538461,1.6419611,forest,0.05494304998206673,0.08824383363800506,0.09847860044921192,0.2727454139628276
1129,45.0,2.43000007,0.013,0.011,0.6,84.61538461538461,1.6419611,forest,0.04709825149560894,0.07964820116974422,0.07981958002161108,0.28634833364517787
1130,45.0,2.43000007,0.013,0.011,0.8,84.61538461538461,1.6419611,forest,0.03925342363143382,0.07105257662744466,0.0611604701226891,0.2999513963786998
1131,45.0,2.43000007,0.013,0.011,1.0,84.61538461538461,1.6419611,forest,0.0314087509880716,0.06245695161176289,0.04250115441466999,0.3135542728501514
1132,45.0,2.43000007,0.013,0.011,0.4,84.61538461538461,1.42669978,forest,0.05568967346202575,0.0891200529428446,0.10027571367881344,0.2698305179573759
1133,45.0,2.43000007,0.013,0.011,0.6,84.61538461538461,1.42669978,forest,0.04821828757263849,0.080962642268895,0.08251501158082168,0.2819761207181086
1134,45.0,2.43000007,0.013,0.011,0.8,84.61538461538461,1.42669978,forest,0.0407468066783069,0.07280518357003052,0.06475436634190292,0.294121630462429
1135,45.0,2.43000007,0.013,0.011,1.0,84.61538461538461,1.42669978,forest,0.03327540601868849,0.06464784965464691,0.046993558382325135,0.30626718364232836
1136,45.0,2.43000007,0.013,0.011,0.4,84.61538461538461,1.23237228,forest,0.056552662792435614,0.0901206298057598,0.10234879823228489,0.26701179571031447
1137,45.0,2.43000007,0.013,0.011,0.6,84.61538461538461,1.23237228,forest,0.049512910225234776,0.08246360111076834,0.08562468039284057,0.2777479316048435
1138,45.0,2.43000007,0.013,0.011,0.8,84.61538461538461,1.23237228,forest,0.04247312079114629,0.07480649847048088,0.06890037006346895,0.28848420201609953
1139,45.0,2.43000007,0.013,0.011,1.0,84.61538461538461,1.23237228,forest,0.035433078497856735,0.06714947272972965,0.05217620088755626,0.29922039682896745
1140,45.0,2.43000007,0.013,0.011,0.4,84.61538461538461,1.05526548,forest,0.057536613200255736,0.09124789504618445,0.10470754861590673,0.2642920506600206
1141,45.0,2.43000007,0.013,0.011,0.6,84.61538461538461,1.05526548,forest,0.050988721054543495,0.08415457103393997,0.08916265598541644,0.2736684166398398
1142,45.0,2.43000007,0.013,0.011,0.8,84.61538461538461,1.05526548,forest,0.04444091473014397,0.0770609127820378,0.07361806188693591,0.2830448520761353
1143,45.0,2.43000007,0.013,0.011,1.0,84.61538461538461,1.05526548,forest,0.03789308322681634,0.06996739887542643,0.05807320002729594,0.2924211531902396
1144,45.0,2.43000007,0.013,0.011,0.4,84.61538461538461,1.6419611,forest,0.04152271593159703,0.06803230612470648,0.07264235234687995,0.21939098914317878
1145,45.0,2.43000007,0.013,0.011,0.6,84.61538461538461,1.6419611,forest,0.037209598321902425,0.0646190620477128,0.060755343336161706,0.2419199576436068
1146,45.0,2.43000007,0.013,0.011,0.8,84.61538461538461,1.6419611,forest,0.03289628652017511,0.06120570570299496,0.04886863759010346,0.2644489307239247
1147,45.0,2.43000007,0.013,0.011,1.0,84.61538461538461,1.6419611,forest,0.02858317624454986,0.057792295253694094,0.036981656844112656,0.2869780805120323
1148,45.0,2.43000007,0.013,0.011,0.4,84.61538461538461,1.42669978,forest,0.04193234572691564,0.06837646218438649,0.07378425263136332,0.21494273023836477
1149,45.0,2.43000007,0.013,0.011,0.6,84.61538461538461,1.42669978,forest,0.03782396501827015,0.06513523685762664,0.0624684800076163,0.23524763122009154
1150,45.0,2.43000007,0.013,0.011,0.8,84.61538461538461,1.42669978,forest,0.03371563312331269,0.06189409084924522,0.051152784668262084,0.2555526832946904
1151,45.0,2.43000007,0.013,0.011,1.0,84.61538461538461,1.42669978,forest,0.029607212743391717,0.05865300416474735,0.03983703315675686,0.27585749080105126
1152,45.0,2.43000007,0.013,0.011,0.4,84.61538461538461,1.23237228,forest,0.042406020918302784,0.0687702978027379,0.07510218919563119,0.21056860597179275
1153,45.0,2.43000007,0.013,0.011,0.6,84.61538461538461,1.23237228,forest,0.03853438999137276,0.06572597379937661,0.06444539793589368,0.22868636218713514
1154,45.0,2.43000007,0.013,0.011,0.8,84.61538461538461,1.23237228,forest,0.03466281587403645,0.06268181089040706,0.053788745135492394,0.24680419854986488
1155,45.0,2.43000007,0.013,0.011,1.0,84.61538461538461,1.23237228,forest,0.03079128699644043,0.059637494125407114,0.04313199294550356,0.26492208775547893
1156,45.0,2.43000007,0.013,0.011,0.4,84.61538461538461,1.05526548,forest,0.04294621481293695,0.06921474029204147,0.07660227659580715,0.20627578985576417
1157,45.0,2.43000007,0.013,0.011,0.6,84.61538461538461,1.05526548,forest,0.03934462689440011,0.06639262519517244,0.06669567096748821,0.22224723112971084
1158,45.0,2.43000007,0.013,0.011,0.8,84.61538461538461,1.05526548,forest,0.035743462687937655,0.0635708704229881,0.056788839000636686,0.23821861884843504
1159,45.0,2.43000007,0.013,0.011,1.0,84.61538461538461,1.05526548,forest,0.032141801960846164,0.06074884120435325,0.04688209941721885,0.25419013500067855
1160,80.95,1.88999999,0.0166,0.0142,0.4,85.5421686746988,1.6419611,forest,0.04838952732374748,0.07383941567932222,0.08688606317294391,0.256049083531984
1161,80.95,1.88999999,0.0166,0.0142,0.6,85.5421686746988,1.6419611,forest,0.03881391709090661,0.06031879706615846,0.06539918175115222,0.2647266225120927
1162,80.95,1.88999999,0.0166,0.0142,0.8,85.5421686746988,1.6419611,forest,0.030707203667725242,0.048961262746286816,0.04673208077945156,0.27665496033993214
1163,80.95,1.88999999,0.0166,0.0142,1.0,85.5421686746988,1.6419611,forest,0.02530247215273172,0.04158382074467262,0.03325294624143775,0.29456471569574705
1164,80.95,1.88999999,0.0166,0.0142,0.4,85.5421686746988,1.42669978,forest,0.04954933980615479,0.0755431201329915,0.08940589149969198,0.2549349771823469
1165,80.95,1.88999999,0.0166,0.0142,0.6,85.5421686746988,1.42669978,forest,0.04043012204695998,0.06268838120451901,0.06894065562245859,0.2626813451831253
1166,80.95,1.88999999,0.0166,0.0142,0.8,85.5421686746988,1.42669978,forest,0.03266203317066316,0.05182046841595092,0.051068608560623674,0.2733235109696479
1167,80.95,1.88999999,0.0166,0.0142,1.0,85.5421686746988,1.42669978,forest,0.027379411534597074,0.044607846629492465,0.03796841030268416,0.2892937439670805
1168,80.95,1.88999999,0.0166,0.0142,0.4,85.5421686746988,1.23237228,forest,0.05085499926312749,0.07744951423408619,0.09225205969213991,0.25383656816540867
1169,80.95,1.88999999,0.0166,0.0142,0.6,85.5421686746988,1.23237228,forest,0.04226130909277725,0.06535789824431239,0.07296530958488918,0.2606767286853398
1170,80.95,1.88999999,0.0166,0.0142,0.8,85.5421686746988,1.23237228,forest,0.03489782425636782,0.05507217430966338,0.05603918094323974,0.2700735828964387
1171,80.95,1.88999999,0.0166,0.0142,1.0,85.5421686746988,1.23237228,forest,0.029797982393123406,0.0481092016754317,0.043456862024641274,0.2841747756252636
1172,80.95,1.88999999,0.0166,0.0142,0.4,85.5421686746988,1.05526548,forest,0.05231209433290673,0.07956453737143562,0.09543771856321137,0.25276462491753504
1173,80.95,1.88999999,0.0166,0.0142,0.6,85.5421686746988,1.05526548,forest,0.04431662250504143,0.06833654583343622,0.07749296758895434,0.2587272052254408
1174,80.95,1.88999999,0.0166,0.0142,0.8,85.5421686746988,1.05526548,forest,0.03742771329045976,0.058729795048809846,0.06167063696627845,0.26692216698622223
1175,80.95,1.88999999,0.0166,0.0142,1.0,85.5421686746988,1.05526548,forest,0.03257461897640312,0.052106321109086584,0.04975410331332766,0.27922435069282114
1176,80.95,1.88999999,0.0166,0.0142,0.4,85.5421686746988,1.6419611,forest,0.03622847237623379,0.05558679961599419,0.06349286782170528,0.20594324520958868
1177,80.95,1.88999999,0.0166,0.0142,0.6,85.5421686746988,1.6419611,forest,0.0303661485862579,0.04756882131667926,0.049140090991028375,0.22426527493417103
1178,80.95,1.88999999,0.0166,0.0142,0.8,85.5421686746988,1.6419611,forest,0.025546781021117078,0.041087756288344275,0.0367898628511718,0.2449775969467156
1179,80.95,1.88999999,0.0166,0.0142,1.0,85.5421686746988,1.6419611,forest,0.02264632367561229,0.037433853672770384,0.02812499635106033,0.27008821827789176
1180,80.95,1.88999999,0.0166,0.0142,0.4,85.5421686746988,1.42669978,forest,0.03696560437410253,0.0566451370879476,0.06519733514536948,0.2029891654352065
1181,80.95,1.88999999,0.0166,0.0142,0.6,85.5421686746988,1.42669978,forest,0.031384026499320046,0.04902445857759915,0.05152752346381895,0.21956946843199449
1182,80.95,1.88999999,0.0166,0.0142,0.8,85.5421686746988,1.42669978,forest,0.026761927035275735,0.04281505958976518,0.03970004149404419,0.23828919456514713
1183,80.95,1.88999999,0.0166,0.0142,1.0,85.5421686746988,1.42669978,forest,0.02390515259423698,0.03920287551679962,0.031262204750301205,0.26094498723164694
1184,80.95,1.88999999,0.0166,0.0142,0.4,85.5421686746988,1.23237228,forest,0.037792092027782734,0.05782347888197645,0.0671197986475509,0.20003007263650488
1185,80.95,1.88999999,0.0166,0.0142,0.6,85.5421686746988,1.23237228,forest,0.032533383683472764,0.05065697236939213,0.05423766030389571,0.21487685721198702
1186,80.95,1.88999999,0.0166,0.0142,0.8,85.5421686746988,1.23237228,forest,0.028148612807126844,0.04477369471306558,0.04303269496402609,0.23162179798825272
1187,80.95,1.88999999,0.0166,0.0142,1.0,85.5421686746988,1.23237228,forest,0.025371341541813336,0.04125187638592028,0.03491360077483598,0.25185898182366656
1188,80.95,1.88999999,0.0166,0.0142,0.4,85.5421686746988,1.05526548,forest,0.03871147418667888,0.059125913137247445,0.0692691465248886,0.19708199697494327
1189,80.95,1.88999999,0.0166,0.0142,0.6,85.5421686746988,1.05526548,forest,0.033820175604108056,0.052472603720358856,0.05728366135234715,0.21020995667560402
1190,80.95,1.88999999,0.0166,0.0142,0.8,85.5421686746988,1.05526548,forest,0.029714429457673216,0.04697184388426784,0.04680634861176845,0.22500352782848956
1191,80.95,1.88999999,0.0166,0.0142,1.0,85.5421686746988,1.05526548,forest,0.027054847709020776,0.04359144605968421,0.03910391316766286,0.2428618131249047
1192,45.0,2.43000007,0.014,0.012,0.4,85.71428571428571,1.6419611,forest,0.05492801567249858,0.08815468717989605,0.0984544626151172,0.2705581783738607
1193,45.0,2.43000007,0.014,0.012,0.6,85.71428571428571,1.6419611,forest,0.04707599911588878,0.07951456575726414,0.07978315654062304,0.28306761463240476
1194,45.0,2.43000007,0.014,0.012,0.8,85.71428571428571,1.6419611,forest,0.03922369260750594,0.07087443388397138,0.06111197897847557,0.29557690717022167
1195,45.0,2.43000007,0.014,0.012,1.0,85.71428571428571,1.6419611,forest,0.03137140615207564,0.062234382562772264,0.04244059896257154,0.3080863237226855
1196,45.0,2.43000007,0.014,0.012,0.4,85.71428571428571,1.42669978,forest,0.05567552229613954,0.08903505931967717,0.1002523123845932,0.26788845843210785
1197,45.0,2.43000007,0.014,0.012,0.6,85.71428571428571,1.42669978,forest,0.04819696775164309,0.08083524968531451,0.08248002694294723,0.27906301197171124
1198,45.0,2.43000007,0.014,0.012,0.8,85.71428571428571,1.42669978,forest,0.040718431147090034,0.07263546275544576,0.0647077034878321,0.2902375940262776
1199,45.0,2.43000007,0.014,0.012,1.0,85.71428571428571,1.42669978,forest,0.03323994279893535,0.06443533151005582,0.04693532611162941,0.3014121672604631
1200,45.0,2.43000007,0.014,0.012,0.4,85.71428571428571,1.23237228,forest,0.0565393650646301,0.09004067097307039,0.10232640261046626,0.26530273675300686
1201,45.0,2.43000007,0.014,0.012,0.6,85.71428571428571,1.23237228,forest,0.049492775678372576,0.08234343147932068,0.08559133553685348,0.2751842996551974
1202,45.0,2.43000007,0.014,0.012,0.8,85.71428571428571,1.23237228,forest,0.04244620688015407,0.07464605466234642,0.06885592473405198,0.28506584482433683
1203,45.0,2.43000007,0.014,0.012,1.0,85.71428571428571,1.23237228,forest,0.035399671891159085,0.06694886695074691,0.05212069659807572,0.294947696809325
1204,45.0,2.43000007,0.014,0.012,0.4,85.71428571428571,1.05526548,forest,0.05752420438112098,0.09117342850358322,0.10468663701324689,0.2628046076765611
1205,45.0,2.43000007,0.014,0.012,0.6,85.71428571428571,1.05526548,forest,0.050970012271666296,0.08404252171642893,0.08913127955897346,0.2714372810402725
1206,45.0,2.43000007,0.014,0.012,0.8,85.71428571428571,1.05526548,forest,0.044415774988206244,0.07691150229490816,0.07357629693921389,0.28006970318513824
1207,45.0,2.43000007,0.014,0.012,1.0,85.71428571428571,1.05526548,forest,0.03786181547289515,0.0697807063942906,0.05802100304991192,0.28870245188397964
1208,45.0,2.43000007,0.014,0.012,0.4,85.71428571428571,1.6419611,forest,0.041507935307962214,0.06794485892175237,0.07261851740535684,0.21739439761228746
1209,45.0,2.43000007,0.014,0.012,0.6,85.71428571428571,1.6419611,forest,0.03718759786415289,0.06448779566904796,0.06071982596313063,0.23892523494277298
1210,45.0,2.43000007,0.014,0.012,0.8,85.71428571428571,1.6419611,forest,0.03286698892948565,0.06103071290028833,0.04882138237907439,0.26045620212632997
1211,45.0,2.43000007,0.014,0.012,1.0,85.71428571428571,1.6419611,forest,0.028546491417458734,0.057573686079702605,0.03692254491115632,0.281986978691322
1212,45.0,2.43000007,0.014,0.012,0.4,85.71428571428571,1.42669978,forest,0.04191838776203881,0.06829348793473283,0.07376179910185343,0.21318421908651589
1213,45.0,2.43000007,0.014,0.012,0.6,85.71428571428571,1.42669978,forest,0.03780303847476246,0.06501080096052075,0.06243454808872179,0.23261010576994937
1214,45.0,2.43000007,0.014,0.012,0.8,85.71428571428571,1.42669978,forest,0.033687499931379164,0.06172797275752796,0.0511075704531935,0.25203577414601713
1215,45.0,2.43000007,0.014,0.012,1.0,85.71428571428571,1.42669978,forest,0.029572443676754635,0.05844512335026437,0.039780385382753206,0.2714614120230658
1216,45.0,2.43000007,0.014,0.012,0.4,85.71428571428571,1.23237228,forest,0.04239276795539265,0.06869226818150431,0.07508079126618392,0.20903274598735555
1217,45.0,2.43000007,0.014,0.012,0.6,85.71428571428571,1.23237228,forest,0.03851482101596272,0.06560888909838167,0.06441334954896318,0.22638258804276543
1218,45.0,2.43000007,0.014,0.012,0.8,85.71428571428571,1.23237228,forest,0.034636683423147276,0.06252555052062186,0.053745753636595735,0.24373248016762722
1219,45.0,2.43000007,0.014,0.012,1.0,85.71428571428571,1.23237228,forest,0.030758596445619887,0.059442191902166944,0.04307822751463682,0.2610824210406421
1220,45.0,2.43000007,0.014,0.012,0.4,85.71428571428571,1.05526548,forest,0.04293398544215105,0.06914221106961607,0.07658228736518295,0.2049486457647674
1221,45.0,2.43000007,0.014,0.012,0.6,85.71428571428571,1.05526548,forest,0.039326304899158,0.06628417375356141,0.0666655333414625,0.22025645328748555
1222,45.0,2.43000007,0.014,0.012,0.8,85.71428571428571,1.05526548,forest,0.035718803140837134,0.06342577208488964,0.05674863348271307,0.23556414906121967
1223,45.0,2.43000007,0.014,0.012,1.0,85.71428571428571,1.05526548,forest,0.03211128019411857,0.06056748278880885,0.04683185753037536,0.25087199542174704
1224,95.68,1.88999999,0.0216,0.0186,0.4,86.11111111111109,1.6419611,forest,0.04811622890119856,0.07218705395982149,0.08641275231149644,0.24655502205062244
1225,95.68,1.88999999,0.0216,0.0186,0.6,86.11111111111109,1.6419611,forest,0.03840521206969183,0.057850894507675235,0.06469323677868166,0.2506796778844323
1226,95.68,1.88999999,0.0216,0.0186,0.8,86.11111111111109,1.6419611,forest,0.030164224354587113,0.0456877913287674,0.04579706341562183,0.25823957346859633
1227,95.68,1.88999999,0.0216,0.0186,1.0,86.11111111111109,1.6419611,forest,0.024627173782938598,0.03752275297524169,0.03209617927224812,0.27212038809320654
1228,95.68,1.88999999,0.0216,0.0186,0.4,86.11111111111109,1.42669978,forest,0.04928685761815361,0.0739534531221615,0.08894748883902814,0.2463858470053331
1229,95.68,1.88999999,0.0216,0.0186,0.6,86.11111111111109,1.42669978,forest,0.040037504273671344,0.06031443281670847,0.06825710654111962,0.25003539821903614
1230,95.68,1.88999999,0.0216,0.0186,0.8,86.11111111111109,1.42669978,forest,0.03214048606255848,0.048672795565122474,0.0501640183702557,0.2567494354631659
1231,95.68,1.88999999,0.0216,0.0186,1.0,86.11111111111109,1.42669978,forest,0.026731238084608352,0.04070480673851499,0.036849612865320104,0.2691019105124891
1232,95.68,1.88999999,0.0216,0.0186,0.4,86.11111111111109,1.23237228,forest,0.050605384370452096,0.07593550765837952,0.09181258105214973,0.24621557374503072
1233,95.68,1.88999999,0.0216,0.0186,0.6,86.11111111111109,1.23237228,forest,0.0418881817103488,0.0630978149491629,0.07231002875649246,0.24940561761233088
1234,95.68,1.88999999,0.0216,0.0186,0.8,86.11111111111109,1.23237228,forest,0.03440244750587107,0.052076180132157715,0.055172268644601875,0.25530447460293026
1235,95.68,1.88999999,0.0216,0.0186,1.0,86.11111111111109,1.23237228,forest,0.029182445152043286,0.044396262944337524,0.0423856504386812,0.26618782596050156
1236,95.68,1.88999999,0.0216,0.0186,0.4,86.11111111111109,1.05526548,forest,0.052077970742192975,0.07814110448836503,0.09502156239231983,0.24605333071450988
1237,95.68,1.88999999,0.0216,0.0186,0.6,86.11111111111109,1.05526548,forest,0.04396650960540045,0.06621190752520868,0.07687229504841941,0.24880277275930224
1238,95.68,1.88999999,0.0216,0.0186,0.8,86.11111111111109,1.05526548,forest,0.03696308111513888,0.05591402315695655,0.060850095954619175,0.253919757509448
1239,95.68,1.88999999,0.0216,0.0186,1.0,86.11111111111109,1.05526548,forest,0.03199713536244882,0.04861822028922262,0.048740551891782856,0.2633925967823179
1240,95.68,1.88999999,0.0216,0.0186,0.4,86.11111111111109,1.6419611,forest,0.035959186280455024,0.05396897830656165,0.06303242957403164,0.19735826990738092
1241,95.68,1.88999999,0.0216,0.0186,0.6,86.11111111111109,1.6419611,forest,0.02996301364826479,0.04514930163980042,0.048452243338248206,0.2115149831845137
1242,95.68,1.88999999,0.0216,0.0186,0.8,86.11111111111109,1.6419611,forest,0.025010613071724915,0.037872977117646554,0.035877615649370455,0.22818317293084717
1243,95.68,1.88999999,0.0216,0.0186,1.0,86.11111111111109,1.6419611,forest,0.021978773633339617,0.033436899622250875,0.02699241559422972,0.24947261488747696
1244,95.68,1.88999999,0.0216,0.0186,0.4,86.11111111111109,1.42669978,forest,0.036707606448378366,0.055094382996510094,0.06475367937207789,0.19532391057824527
1245,95.68,1.88999999,0.0216,0.0186,0.6,86.11111111111109,1.42669978,forest,0.03099799714452993,0.0467054334076685,0.05086500269164987,0.20818800720650982
1246,95.68,1.88999999,0.0216,0.0186,0.8,86.11111111111109,1.42669978,forest,0.02624853576860028,0.03973544651517415,0.0388213177802599,0.2233019118108195
1247,95.68,1.88999999,0.0216,0.0186,1.0,86.11111111111109,1.42669978,forest,0.023266182267485776,0.035375498780762,0.03017223390426956,0.2425551141606973
1248,95.68,1.88999999,0.0216,0.0186,0.4,86.11111111111109,1.23237228,forest,0.0375474256752682,0.05635262695259166,0.0666968944768314,0.19325144863501023
1249,95.68,1.88999999,0.0216,0.0186,0.6,86.11111111111109,1.23237228,forest,0.03216749554898757,0.04845815489635885,0.053605978968734924,0.20481368284553908
1250,95.68,1.88999999,0.0216,0.0186,0.8,86.11111111111109,1.23237228,forest,0.027662237086667447,0.04185422691791502,0.04219504788900753,0.218373377982808
1251,95.68,1.88999999,0.0216,0.0186,1.0,86.11111111111109,1.23237228,forest,0.024766014803764686,0.037624490845362735,0.0338751319344668,0.23560862903029267
1252,95.68,1.88999999,0.0216,0.0186,0.4,86.11111111111109,1.05526548,forest,0.03848269646734409,0.057748627495226246,0.06887074480488832,0.19115705153301013
1253,95.68,1.88999999,0.0216,0.0186,0.6,86.11111111111109,1.05526548,forest,0.033477647421492326,0.0504139426584809,0.056688619149993416,0.2014155786012229
1254,95.68,1.88999999,0.0216,0.0186,0.8,86.11111111111109,1.05526548,forest,0.029259337127484387,0.04423866209588213,0.04601763851807622,0.21342784967187722
1255,95.68,1.88999999,0.0216,0.0186,1.0,86.11111111111109,1.05526548,forest,0.026488591109142336,0.04019679573475483,0.03812644259717927,0.2286672021288448
1256,80.23,1.88999999,0.0154,0.0133,0.4,86.36363636363636,1.6419611,forest,0.048411258029269585,0.07396788459038363,0.08692261480505373,0.2585940490059804
1257,80.23,1.88999999,0.0154,0.0133,0.6,86.36363636363636,1.6419611,forest,0.03884650705835539,0.060510927803827406,0.06545377365217463,0.26849157203636015
1258,80.23,1.88999999,0.0154,0.0133,0.8,86.36363636363636,1.6419611,forest,0.030750428400407523,0.04921621918632528,0.046804365923024734,0.28159005351042027
1259,80.23,1.88999999,0.0154,0.0133,1.0,86.36363636363636,1.6419611,forest,0.025355941603229737,0.041899745141445024,0.033342295186953474,0.3005785358220721
1260,80.23,1.88999999,0.0154,0.0133,0.4,86.36363636363636,1.42669978,forest,0.04957017120100579,0.0756665135143107,0.08944147961653982,0.25721172785056795
1261,80.23,1.88999999,0.0154,0.0133,0.6,86.36363636363636,1.42669978,forest,0.04046125169862845,0.06287305117775978,0.0689934425533821,0.2660489754262222
1262,80.23,1.88999999,0.0154,0.0133,0.8,86.36363636363636,1.42669978,forest,0.03270293761831889,0.05206520709517394,0.051138709018378206,0.2777367379570338
1263,80.23,1.88999999,0.0154,0.0133,1.0,86.36363636363636,1.42669978,forest,0.027430565011290698,0.04491135273988682,0.038054990799386186,0.2946693559899295
1264,80.23,1.88999999,0.0154,0.0133,0.4,86.36363636363636,1.23237228,forest,0.05087470372520926,0.07756696029754565,0.09228617746966716,0.25585378481253657
1265,80.23,1.88999999,0.0154,0.0133,0.6,86.36363636363636,1.23237228,forest,0.04229072614201175,0.06553338414659439,0.07301582563423234,0.2636600665125903
1266,80.23,1.88999999,0.0154,0.0133,0.8,86.36363636363636,1.23237228,forest,0.03493704702555295,0.05530488046062676,0.05610610647933285,0.27398268927568625
1267,80.23,1.88999999,0.0154,0.0133,1.0,86.36363636363636,1.23237228,forest,0.029846494256872632,0.048397565992293154,0.043539654380280644,0.28893480954388684
1268,80.23,1.88999999,0.0154,0.0133,0.4,86.36363636363636,1.05526548,forest,0.052330624331882056,0.07967524987948058,0.09546990792340462,0.25453119789202366
1269,80.23,1.88999999,0.0154,0.0133,0.6,86.36363636363636,1.05526548,forest,0.04434433496048012,0.06850142238382097,0.07754085342748027,0.2613393260312914
1270,80.23,1.88999999,0.0154,0.0133,0.8,86.36363636363636,1.05526548,forest,0.037464363973617416,0.05894835307382421,0.061734109933658105,0.2703443104038177
1271,80.23,1.88999999,0.0154,0.0133,1.0,86.36363636363636,1.05526548,forest,0.032619921241681456,0.05237698112739145,0.04983224813783797,0.28339068930403233
1272,80.23,1.88999999,0.0154,0.0133,0.4,86.36363636363636,1.6419611,forest,0.03624976639539589,0.05571289768752115,0.06352845248435475,0.20823795327826214
1273,80.23,1.88999999,0.0154,0.0133,0.6,86.36363636363636,1.6419611,forest,0.030398019226683386,0.04775715629358718,0.04919324125687283,0.2276730837773058
1274,80.23,1.88999999,0.0154,0.0133,0.8,86.36363636363636,1.6419611,forest,0.025589330525132164,0.04133760082839879,0.03686058761342139,0.24946586075526342
1275,80.23,1.88999999,0.0154,0.0133,1.0,86.36363636363636,1.6419611,forest,0.022699195286375144,0.037744663371150664,0.0282125844694987,0.27559718223984964
1276,80.23,1.88999999,0.0154,0.0133,0.4,86.36363636363636,1.42669978,forest,0.03698585631558897,0.056765732710744435,0.06523153251622033,0.2050253113445539
1277,80.23,1.88999999,0.0154,0.0133,0.6,86.36363636363636,1.42669978,forest,0.03141449166850871,0.049204615384850506,0.05157878780402819,0.2225924962776094
1278,80.23,1.88999999,0.0154,0.0133,0.8,86.36363636363636,1.42669978,forest,0.0268024435068639,0.04305435780768154,0.03976787163260604,0.2422697917755435
1279,80.23,1.88999999,0.0154,0.0133,1.0,86.36363636363636,1.42669978,forest,0.02395551219563908,0.039500539819325074,0.031346186388211406,0.2658287344689781
1280,80.23,1.88999999,0.0154,0.0133,0.4,86.36363636363636,1.23237228,forest,0.03781129106061577,0.057937777133507624,0.06715255278085613,0.20182037604369701
1281,80.23,1.88999999,0.0154,0.0133,0.6,86.36363636363636,1.23237228,forest,0.032562284886284557,0.05082785962240451,0.05428647809180808,0.21753429429077742
1282,80.23,1.88999999,0.0154,0.0133,0.8,86.36363636363636,1.23237228,forest,0.028186981948643906,0.04500057794226779,0.04309734931596816,0.23512024660735986
1283,80.23,1.88999999,0.0154,0.0133,1.0,86.36363636363636,1.23237228,forest,0.025418842116872817,0.04153354345413489,0.034993901617219374,0.2561496285709486
1284,80.23,1.88999999,0.0154,0.0133,0.4,86.36363636363636,1.05526548,forest,0.038729528699263764,0.059232733221508536,0.06929986560429491,0.1986382179556319
1285,80.23,1.88999999,0.0154,0.0133,0.6,86.36363636363636,1.05526548,forest,0.03384678711805688,0.05263239519218136,0.05732964267989643,0.21251989904743573
1286,80.23,1.88999999,0.0154,0.0133,0.8,86.36363636363636,1.05526548,forest,0.0297502496239571,0.04718386781499035,0.0468671305657547,0.22804392573648755
1287,80.23,1.88999999,0.0154,0.0133,1.0,86.36363636363636,1.05526548,forest,0.027099348070835756,0.043854870177115875,0.039179437105337715,0.2465896989164206
1288,42.0,2.43000007,0.015,0.013,0.4,86.66666666666669,1.6419611,forest,0.05535265417389492,0.08923468651665388,0.09903982302576209,0.26845977389006753
1289,42.0,2.43000007,0.015,0.013,0.6,86.66666666666669,1.6419611,forest,0.04771268920270343,0.08113444571682757,0.0806611069926943,0.279920162489228
1290,42.0,2.43000007,0.015,0.013,0.8,86.66666666666669,1.6419611,forest,0.04007266041941264,0.07303401555644029,0.062282462478544055,0.29138041850923513
1291,42.0,2.43000007,0.015,0.013,1.0,86.66666666666669,1.6419611,forest,0.03243269364245238,0.06493387816600484,0.04390397904472244,0.3028405315480378
1292,42.0,2.43000007,0.015,0.013,0.4,86.66666666666669,1.42669978,forest,0.05608161585682198,0.09006518207804531,0.10081638250156275,0.2660207620384494
1293,42.0,2.43000007,0.015,0.013,0.6,86.66666666666669,1.42669978,forest,0.04880637952461879,0.08238023478157439,0.08332588553328328,0.27626160922329124
1294,42.0,2.43000007,0.015,0.013,0.8,86.66666666666669,1.42669978,forest,0.041530968434524286,0.07469506648887976,0.06583577275100091,0.28650234079172504
1295,42.0,2.43000007,0.015,0.013,1.0,86.66666666666669,1.42669978,forest,0.034255591877334124,0.06701019736548361,0.0483454419470175,0.296743094102132
1296,42.0,2.43000007,0.015,0.013,0.4,86.66666666666669,1.23237228,forest,0.056923971108297194,0.0910126699451447,0.10286446828580277,0.2636554428380672
